Lower_bound,Upper_bound
7258.6678546617495,10017.806795388513
6965.812312643157,9739.538421086881
7054.746294499477,9833.994985139223
6648.691375696531,9435.370630269315
1334.27926350677,4129.477169686903
1255.5793936247092,4058.0208526021997
5811.987557417255,8621.49544206634
7200.137737661074,10051.360292746393
6905.3057246991,9769.864529726052
6996.4683050804215,9865.905413927156
6590.355509791738,9466.427606991769
1276.4021710438908,4160.156604514106
1198.6356041677993,4088.861997300819
5753.001352745928,8649.560147174934
7145.824237709806,10081.567445601959
6848.940237329127,9796.922005853376
6942.288372199599,9894.588742510465
6536.059980526358,9494.300591787714
1222.5198981933681,4187.710325200816
1145.6268802798922,4116.61434932351
5697.911351836002,8674.588664070943
7095.254820426487,10108.873355792297
6796.256873002472,9821.142559397213
6891.754777846549,9920.469485890364
6485.3617496241695,9519.405609300105
1172.198271014324,4212.545554644019
1096.1272371665434,4141.6771066129995
5646.299264000287,8696.9726024566
7048.035746648717,10133.645188755943
6746.872284510643,9842.883124661146
6844.489789754902,9943.899024344133
6437.8898100986635,9542.087499911893
1125.0731409640262,4235.0003335673955
1049.7788975477922,4164.382099062592
5597.813303471392,8717.037902619119
7003.834212455568,10156.190006616636
6700.46180535273,9862.442783167164
6800.173174966718,9965.172063210646
6393.329249248476,9562.635830221056
1080.835009333897,4255.358869676643
1006.2774200869501,4185.008633797745
5552.153786785725,8735.05921187707
6962.365489982788,10176.767601316504
6656.747197511754,9880.074989946272
6758.5302586207545,9984.538548286604
6351.40967697831,9581.29643902098
1039.2178340913276,4273.8627052361035
965.3608472975509,4203.794321802829
5509.062598936732,8751.270393077135
6923.383442218939,10195.599954584206
6615.48758290979,9895.996616962533
6719.323070339956,10002.212494432079
6311.896627875427,9598.280010330127
999.9906943846752,4290.719027783393
926.8016073013487,4220.943151494397
5468.315317052579,8765.872376360358
6886.673378064187,10212.878358430833
6576.472591822312,9910.39478036464
6682.343644941773,10018.378660636396
6274.585043256957,9613.76856723052
962.9514590126785,4306.106977655718
890.4003513463449,4236.6316273070115
5429.7152063759295,8779.039139395352
6852.046570220242,10228.768873580168
6539.517091942287,9923.43208784985
6647.408861811199,10033.197687179962
6239.294241966069,9627.9204777126
927.9218925124085,4320.182518649442
855.9811829174323,4251.01351743484
5393.088564911717,8790.922339688559
6819.335979856421,10243.41658186447
6504.45706807113,9935.250736139322
6614.356406057825,10046.810111746978
6205.863978623405,9640.87437379638
894.7438134749505,4333.082257180184
823.387907273828,4264.223581871408
5358.28105878124,8801.654956909792
6788.392873666757,10256.94894694762
6471.146354985654,9945.97575599258
6583.041562600677,10059.339553322265
6174.1513106840575,9652.752262555712
863.276036875478,4344.926478133961
792.4810425630394,4276.3805395750705
5325.154798143596,8811.354195349513
6759.08411198663,10269.478504684581
6439.45401343469,9955.717614785044
6553.3346388897735,10070.895268140936
6144.0280768527755,9663.662026470789
833.3919099809518,4355.821587824041
763.1354083812023,4287.589458868347
5293.585975433933,8820.123824736484
6731.289949189937,10281.10504187447
