Lower_bound,Upper_bound
511.59349179370565,2006.1522880099337
346.6983724192104,1842.154410384157
2303.354429406915,3800.4592396517155
2724.7556888470226,4226.282565583193
2889.0143775682322,4392.664172408466
2968.3108165244694,4471.970808538504
2723.6242704629185,4227.340081735509
509.8810634469968,2013.6240782540758
343.9420924494044,1848.4272894646247
2300.077580177388,3806.0012250434474
2721.418799011645,4231.409950038103
2886.2159044483788,4398.097910969929
2966.8026180895818,4478.685192895923
2721.73841536659,4233.646389397447
508.507308328209,2020.4231992807931
341.51450991153206,1854.0446144303073
2297.1143586050457,3810.9046870211814
2718.374928464472,4235.924249182155
2883.694926901579,4402.936478029451
2965.568116743999,4484.811794650515
2720.1227478182614,4239.3744568370685
507.39951670012965,2026.6516273524278
339.3451572428154,1859.105736200699
2294.3967993991455,3815.2661018717936
2715.5593984385505,4239.918278065179
2881.389277705144,4407.269813534092
2964.5463943783357,4490.438939692085
2718.71768286167,4244.610919705794
506.4993507803101,2032.3943989624008
337.3774963303638,1863.6935418955138
2291.870391054038,3819.165990774607
2712.9203965021024,4243.469516682932
2879.24919043105,4411.1730200863485
2963.688649042387,4495.640432962647
2717.475458987577,4249.4282167550455
505.76001812762104,2037.7226627452305
335.56618393724386,1867.8774117689704
2289.491439244916,3822.671775868034
2710.4164588559543,4246.642844281861
2877.2348761566004,4414.709000012772
2962.955831642613,4500.478132752089
2716.357835993944,4253.887100219406
505.1440277076815,2042.696128940462
333.87489878849726,1871.7155949745334
2287.2249694931106,3825.840077791335
2708.0144646144017,4249.492742676049
2875.314590854181,4417.930582996798
2962.3167602090216,4505.004028912194
2715.334257040187,4258.038663734739
504.6213974800104,2047.3650493020123
332.2746045629855,1875.2571316259864
2285.0430491144607,3828.718576377418
2705.688029169393,4252.0650831439
2873.4630859744193,4420.882253407161
2961.7466074114072,4509.261930933295
2714.380373813101,4261.925990476706
504.1682154704606,2051.7718270715477
330.7421545901226,1878.5434169173254
2282.9234383449475,3831.347526143689
2703.416211555699,4254.39858350798
2871.6603610076163,4423.601560038317
2961.2256824074757,4513.2888462827605
2713.476858236439,4265.5854995501495
503.7654799771809,2055.952332811013
329.2591666732924,1881.6094803042329
2280.848502025866,3833.760996604663
2701.182470822536,4256.526001780235
2869.890655839045,4426.120271816857
2960.738446536429,4517.1161108434735
2712.6084419729996,4269.048050714579
503.39816180000753,2059.9369845211213
327.81111296940696,1884.485036117233
2278.804328953415,3835.9878915840804
2698.973821171088,4258.475117879027
2868.141634731716,4428.465328889729
2960.2727159669216,4520.770319576506
2711.7631381303745,4272.339854251661
503.0544441389193,2063.7516376013796
326.38658209295716,1887.195349623718
2276.7800176833944,3838.052789905926
2696.780146621408,4260.269543809385
2866.4037242528293,4430.6596279178275
2959.8190145874737,4524.274095244857
