Lower_bound,Upper_bound
3220.396683480967,4542.326055879007
3314.3782691178126,4645.663980877594
3206.269180833502,4541.724748491827
3035.172990823091,4374.837513004501
566.2960579509337,1910.81575672072
518.1719063725061,1869.5600867687929
2654.4274533405605,4011.799123701
3191.3447778799173,4561.4722120699125
3285.261454657773,4663.358587408873
3177.7195682446127,4559.156422704028
3007.055311690554,4391.874095915446
539.0126733288438,1927.7992823269715
491.4199157649897,1885.9916807687828
2627.716382645455,4027.2915799149882
3166.4467342584067,4577.235849058154
3260.1664658845743,4677.79619270951
3153.1024863984976,4573.412052424998
2982.782120204369,4405.814394847581
515.4834801878883,1941.7702776628525
468.3177043575864,1899.506314388911
2604.560904829026,4039.9551180660683
3144.969658209179,4590.296152575499
3238.391107144009,4689.625833898252
3131.7360349240316,4585.120923435486
2961.6913369656977,4417.26841526473
495.066722522654,1953.3189562018647
448.2464681666586,1910.6717793240498
2584.362951311352,4050.3373154566325
3126.3443669079747,4601.17233243294
3219.387823195235,4699.345605065971
3113.087166002664,4594.7671284686385
2943.2641356584404,4426.706531555442
477.25818842406545,1962.9015722205722
430.7185131404618,1919.9283055043138
2566.6498426833687,4058.8638720320705
3110.11905865896,4610.269693145825
3202.72061479723,4707.345484521963
3096.7306116526433,4602.730385393422
2927.085799077209,4434.498379080567
461.65401996422077,1970.8773615704963
415.34225946247716,1927.6233100031973
2551.0412154943056,4065.8714393333735
3095.9289341394497,4617.90977093182
3188.0365709066054,4713.935563315829
3082.321617033798,4609.313067081166
2912.819610459427,4440.938728439006
447.92578311374814,1977.5332397602567
401.79864022690856,1934.034768738621
2537.2265944571373,4071.6298210209206
3083.4754178274047,4624.350887341234
3175.0462744270176,4719.365416850613
3069.5771004069647,4614.758821089805
2900.188743916514,4446.265376937935
435.8031042539708,1983.100949579423
389.8245811864307,1939.3875230729136
2524.949622094083,4076.3575317657546
3072.5114425210822,4629.802655440772
3163.5098527252567,4723.837847214549
3058.2621975705592,4619.265820197583
2888.9632890450785,4450.671921052594
425.0611865415725,1987.7693438840224
379.2010736990868,1943.865008073969
2513.996629662561,4080.23302956849
3062.8307204387374,4634.436513974608
3153.226762350456,4727.518905717903
3048.180381771103,4622.9964517234075
2878.9506977243445,4454.31712081435
415.51159214435086,1991.6934164808276
369.7443368395211,1947.6179054388008
2504.1881409784824,4083.4030288659255
3054.2597267102196,4638.393562678417
3144.028127717831,4730.545374871358
3039.1660369224314,4626.08456680723
2869.9885866651684,4457.331921579909
406.99528045754994,1995.0010900292727
361.29912246603476,1950.7706663263068
2495.3724186919612,4085.9887839184807
3046.6515833552944,4641.7905097094335
3135.770877371643,4733.0304652588
3031.07876238256,4628.641010478601
2861.939207329332,4459.824820649601
399.377247894496,1997.7984144632069
353.73354722171507,1953.42651922618
2487.4204707971176,4088.0909238111
3039.881309275405,4644.724264789267
3128.333177399086,4735.068226865233
3023.7989302797123,4630.757910663191
2854.6851249193423,4461.886036184583
392.54233209770314,2000.1736122451136
346.93503826521385,1955.6713752358173
2480.222125369367,4089.7932302502077
3033.8420742507064,4647.275539252012
