Lower_bound,Upper_bound
540.6380065705549,1960.9896714711062
2813.251903467665,4246.9010639487515
3341.715961037486,4777.521946960861
3185.092533901472,4623.808942101536
2882.2002888614206,4325.045265338442
2813.125627792485,4259.84112872782
577.0196948361236,2032.6577916830574
521.01565857385,2000.1540920794855
2794.1023989048394,4284.597688439384
3322.834429057076,4814.8636977564465
3165.0667808492863,4659.269983061563
2860.5940728574465,4358.034671780356
2792.598500230667,4293.066845060755
559.8445433274687,2067.8352912030145
505.26373811351925,2034.1873475219118
2778.6401192842277,4317.355457041914
3307.5652811562277,4847.352102025991
3148.5747217371227,4689.974285477151
2842.4331244431005,4386.374618134202
2775.430628432967,4321.7425033495365
545.9003236937522,2098.6033089214206
492.52592981871794,2064.0403844090474
2766.055111400374,4346.077913609894
3295.118429248712,4875.869807456542
3134.8477165300196,4716.782023882494
2826.9724511626155,4410.900617203715
2760.899273070101,4346.680358718666
534.4958759274216,2125.7415234846503
482.1625386651705,2090.4404352742067
2755.7393534558832,4371.459655376665
3284.8996950177398,4901.096614402566
