Lower_bound,Upper_bound
1313.2212452831561,4105.064378079745
6136.420648205752,8944.757783111836
7566.74411987616,10380.977251677805
7263.57255333128,10085.848392202839
6762.01751155715,9595.343408460161
6605.5554307233115,9447.742806749426
1372.8900778885557,4223.613736983604
1263.9631044718806,4157.748091835378
6085.7523901170025,8995.442559448747
7518.839634488784,10434.223844223976
7212.679084896556,10135.8132501481
6709.870496275436,9643.686404369435
6554.610302575777,9496.981941067846
1321.5218969540333,4272.142561562696
1216.4468841688683,4208.6904319790565
6036.796138396197,9044.413618341408
7472.639799723342,10485.769171888309
7163.470635103942,10184.085214648578
6659.397386787105,9690.361373163954
6505.318530151943,9544.56174097666
1271.7991899347344,4319.0317099865015
1170.5059480357393,4258.058016817002
5989.3896947525745,9091.833174696385
7427.98391660259,10535.773919057536
7115.788638562511,10230.82285850711
6610.442341276959,9735.52415790135
6457.526465457208,9590.635847133522
1223.5703808813848,4364.432772880981
1125.9986638150879,4305.992460584201
5943.394968676859,9137.839335649238
7384.735088377811,10584.374967860947
