Lower_bound,Upper_bound
3026.8297783868056,4746.0877163480345
3076.6316318358618,4795.9144378607825
2843.6273278382796,4562.9332182081525
336.0706317286109,2056.063866362304
279.74040923545067,2000.5050249035223
2440.969806675399,4165.666490064278
3009.8610476413824,4735.665934047731
3018.1243279441487,4743.942153047864
3068.989773523536,4794.848480067216
2835.567173178671,4561.437589806119
328.76406301543784,2055.247851540633
272.2775789228773,1999.4566483608833
2432.6853863200854,4163.612832313519
3002.619578433918,4734.564489933307
3009.9346642050205,4741.903588544771
3061.857278768288,4793.885564165164
2828.012395741498,4560.045242829514
321.9556594637496,2054.5367137477297
265.3043702189733,1998.5134246445364
2424.8818601403773,4161.672000249069
2995.8484311336765,4733.575019917792
3002.2141247857617,4739.978083240768
3055.1880015491147,4793.031631720159
2820.917421559324,4558.761933664919
315.60059480518055,2053.935838430157
258.7767049706125,1997.6803824643248
2417.516191468194,4159.848342224275
2989.505341115025,4732.701487533817
2994.9209062972627,4738.1694961708545
3048.9405888619276,4792.2904633253165
2814.2413985787316,4557.5913034793175
309.6586765178208,2053.448558921895
252.65505201855194,1996.9605602820384
2410.549773360841,4158.144309042717
2983.5523857388425,4731.946022097053
2988.0174882894,4736.479887081579
3043.0779136948895,4791.664073323569
2807.947639313208,4556.535264923352
304.0938003373067,2053.076532931802
246.9038933403167,1996.3553727939038
2403.9479103573562,4156.560806438206
2977.95547773594,4731.3092611547245
2981.4701346004194,4734.90985249378
3037.5665840556003,4791.153039757547
2802.00313808139,4555.594325420133
298.873477520806,2052.8200573415947
241.49126115325328,1995.8649174098236
2397.679368739922,4155.097489901162
2972.6839253166513,4730.7906369549755
