Lower_bound,Upper_bound
3216.2537290945556,4632.954983420163
3229.878117325461,4657.933852197426
3168.991355678923,4600.259225314537
3035.282346934854,4470.285359130366
611.8294573335195,2051.071326356816
521.4798436138553,1965.1592268417126
2658.382041900286,4110.4018073458
3194.1382427767053,4666.699654824385
3208.1387060366023,4690.257065516639
3147.1720831535795,4631.685984006877
3014.1738401498073,4501.538704546241
592.1818403368734,2082.8459790048946
501.99754656012146,1996.1461084974153
2638.750162928556,4139.858099615118
3176.1621813598476,4695.425695580681
3190.364489563175,4717.747168282861
3129.224786131916,4658.383361013063
2996.8394791909077,4528.169651547954
576.2080167586527,2110.108118010158
486.0894504445588,2022.7302644859337
2622.5613628956503,4165.052650056115
3161.421333565605,4720.106490090428
3175.6961869076986,4741.3318082052365
3114.3149013519187,4681.253490025813
2982.4701098147775,4551.054138333857
563.124631747578,2133.707103926527
472.99764061701376,2045.7348462769698
2609.09006049519,4186.775517141475
3149.239408955569,4741.482055234674
3163.4882364898576,4761.719530337564
3101.8140457498876,4700.987004004148
2970.4550505183433,4570.864371799002
552.3390261674232,2154.2964042810563
462.14729278317236,2065.7947782097117
2597.7841064877107,4205.638250334307
3139.098876688519,4760.128630490003
3153.244980584196,4779.464016518249
3091.238934069079,4718.1245365051445
2960.3237904445864,4588.127543690047
543.3937228637672,2172.389516544942
453.0938637648875,2083.4099712035445
2588.2154150895094,4222.123658459142
3130.596815198657,4776.503223353805
3144.5795625202554,4795.005578671577
3082.2118653782536,4733.096621118314
2951.7080991660405,4603.264102279172
535.9301719837348,2188.396599828048
445.4884320444178,2098.9803548366835
2580.04733698764,4236.618804969558
3123.4153810223697,4790.973504510451
3137.1862360223304,4808.699209221175
3074.4340105062374,4746.250759593919
2944.3163159924657,4616.613814477763
529.6640532177258,2202.649519965236
439.05399233998116,2112.829926053068
2573.012218044799,4249.4377885272625
3117.301296555671,4803.838655405897
3130.8210183209753,4820.834259404665
3067.666695851737,4757.870465598924
2937.9152811096983,4628.454158447892
524.3678630816781,2215.4195822134593
433.56868795431376,2125.223833066099
2566.895452196815,4260.838002673238
3112.05115503595,4815.34437219384
3125.287762693516,4831.648672062722
3061.7178988157125,4768.189071057772
2932.3172656278416,4639.013691812284
519.858286308427,2226.930454644496
428.8536172861375,2136.3808601976752
2561.5238400779617,4271.032065159347
3107.5006203325092,4825.693950548017
3120.427880979103,4841.339540411848
3056.4322634116998,4777.399988553507
2927.370288645169,4648.482009363632
515.9868194198284,2237.3678161455405
424.7637602751545,2146.4827698426816
2556.7568985119515,4280.196773740435
3103.5163184260527,4835.0566563758475
3116.1126013700723,4850.071109392182
3051.683567014761,4785.66450069958
2922.950798986415,4657.01731446381
512.6326712366225,2246.8867060983457
421.18109548177415,2155.681432664116
2552.480250427355,4288.479960653547
3099.989640357387,4843.574164417712
3112.237034474177,4857.980948339726
3047.3689390499317,4793.117777405128
2918.958050923337,4664.752276528704
509.6972984648089,2255.617219281903
418.00929415930386,2164.1043613252605
2548.6005177378056,4296.005824888665
3096.831934789719,4851.365588213075
