Lower_bound,Upper_bound
-98.73627422111667,1414.559346317637
2586.2768426205985,4122.700470025915
2522.609696132777,4139.5303517619805
2600.6075004167833,4247.280934196152
2640.4329126879597,4287.795968440986
2390.227532003257,4086.213427069889
541.1641043177939,2238.987056552252
388.21333289413076,2141.1968060663735
2440.788017344745,4197.621222718721
2918.834693230502,4676.894432882101
2532.225593858155,4290.579940323654
2819.8437856093196,4578.712623842451
2437.9243143924164,4197.71947137968
582.1266025760824,2343.5886236192873
497.2641816233462,2270.9509174047785
2435.2168555392664,4210.938461636578
3004.536205019973,4780.643547662752
2520.334478831486,4299.162963451821
2859.3704837103564,4639.598827413775
2442.822743028166,4223.090904028524
592.7123202120467,2374.4256976689094
514.6614211711192,2303.513706254541
2431.2761147138453,4221.822928070999
3015.3910766679796,4806.958114035031
2511.0275616186686,4306.037938263808
2860.3900370696297,4657.099947013621
2437.460338562276,4234.352823228714
591.3133243999041,2389.5563015589073
513.5148022936726,2317.9505688313375
2425.103185380487,4231.142445832293
3010.6329307620167,4817.865960831458
