3924.60435625736,3216.25372909456,4632.95498342016
3943.90598476144,3229.87811732546,4657.93385219743
3884.62529049673,3168.99135567892,4600.25922531454
3752.78385303261,3035.28234693485,4470.28535913037
1331.45039184517,611.82945733352,2051.07132635682
1243.31953522778,521.479843613855,1965.15922684171
3384.39192462304,2658.38204190029,4110.4018073458
3930.41894880054,3194.1382427767,4666.69965482439
3949.19788577662,3208.1387060366,4690.25706551664
3889.42903358023,3147.17208315358,4631.68598400688
3757.85627234802,3014.17384014981,4501.53870454624
1337.51390967088,592.181840336873,2082.84597900489
1249.07182752877,501.997546560122,1996.14610849742
3389.30413127184,2638.75016292856,4139.85809961512
3935.79393847026,3176.16218135985,4695.42569558068
3954.05582892302,3190.36448956317,4717.74716828286
3893.80407357249,3129.22478613192,4658.38336101306
3762.50456536943,2996.83947919091,4528.16965154795
1343.15806738441,576.208016758653,2110.10811801016
1254.40985746525,486.089450444559,2022.73026448593
3393.80700647588,2622.56136289565,4165.05265005612
3940.76391182802,3161.42133356561,4720.10649009043
3958.51399755647,3175.6961869077,4741.33180820524
3897.78419568887,3114.31490135192,4681.25349002581
3766.76212407432,2982.47010981478,4551.05413833386
1348.41586783705,563.124631747578,2133.70710392653
1259.36624344699,472.997640617014,2045.73484627697
3397.93278881833,2609.09006049519,4186.77551714147
3945.36073209512,3149.23940895557,4741.48205523467
3962.60388341371,3163.48823648986,4761.71953033756
3901.40052487702,3101.81404574989,4700.98700400415
3770.65971115867,2970.45505051834,4570.864371799
1353.31771522424,552.339026167423,2154.29640428106
1263.97103549644,462.147292783172,2065.79477820971
3401.71117841101,2597.78410648771,4205.63825033431
3949.61375358926,3139.09887668852,4760.12863049
3966.35449855122,3153.2449805842,4779.46401651825
3904.68173528711,3091.23893406908,4718.12453650515
3774.22566706732,2960.32379044459,4588.12754369005
1357.89161970435,543.393722863767,2172.38951654494
1268.25191748422,453.093863764888,2083.40997120354
3405.16953677433,2588.21541508951,4222.12365845914
3953.55001927623,3130.59681519866,4776.50322335381
3969.79257059592,3144.57956252026,4795.00557867158
3907.65424324828,3082.21186537825,4733.09662111831
3777.48610072261,2951.70809916604,4603.26410227917
1362.16338590589,535.930171983735,2188.39659982805
1272.23439344055,445.488432044418,2098.98035483668
3408.3330709786,2580.04733698764,4236.61880496956
3957.19444276641,3123.41538102237,4790.97350451045
3972.94272262175,3137.18623602233,4808.69920922118
3910.34238505008,3074.43401050624,4746.25075959392
3780.46506523511,2944.31631599247,4616.61381447776
1366.15678659148,529.664053217726,2202.64951996524
1275.94195919652,439.053992339981,2112.82992605307
3411.22500328603,2573.0122180448,4249.43778852726
3960.56997598078,3117.30129655567,4803.8386554059
3975.82763886282,3130.82101832098,4820.83425940467
3912.76858072533,3067.66669585174,4757.87046559892
3783.18471977879,2937.9152811097,4628.45415844789
1369.89372264757,524.367863081678,2215.41958221346
1279.39626051021,433.568687954314,2125.2238330661
3413.86672743503,2566.89545219681,4260.83800267324
3963.6977636149,3112.05115503595,4815.34437219384
3978.46821737812,3125.28776269352,4831.64867206272
3914.95348493674,3061.71789881571,4768.18907105777
3785.66547872006,2932.31726562784,4639.01369181228
1373.39437047646,519.858286308427,2226.9304546445
1282.61723874191,428.853617286138,2136.38086019768
3416.27795261865,2561.52384007796,4271.03206515935
3966.59728544026,3107.50062033251,4825.69395054802
3980.88371069548,3120.4278809791,4841.33954041185
3916.9161259826,3056.4322634117,4777.39998855351
3787.9261490044,2927.37028864517,4648.48200936363
1376.67731778268,515.986819419828,2237.36781614554
1285.62326505892,424.763760275155,2146.48276984268
3418.47683612619,2556.75689851195,4280.19677374043
3969.28648740095,3103.51631842605,4835.05665637585
3983.09185538113,3116.11260137007,4850.07110939218
3918.67403385717,3051.68356701476,4785.66450069958
3789.98405672511,2922.95079898641,4657.01731446381
1379.75968866748,512.632671236623,2246.88670609835
1288.43126407295,421.181095481774,2155.68143266412
3420.48010554045,2552.48025042735,4288.47996065355
3971.78190238755,3099.98964035739,4843.57416441771
3985.10899140695,3112.23703447418,4857.98094833973
3920.24335822753,3047.36893904993,4793.11777740513
3791.85516372602,2918.95805092334,4664.7522765287
1382.65725887336,509.697298464809,2255.6172192819
1291.05682774228,418.009294159304,2164.10436132526
3422.30317131324,2548.60051773781,4296.00582488867
3974.0987615014,3096.83193478972,4851.36558821308
